,Slow,Intermediate,Rapid,Average
5.19,0.9791136045166963,0.9409649683358052,0.7367158254034212,0.8994398416479309
5.220000000000001,0.9789376410127338,0.9404793131158834,0.7349812705217281,0.8987193844415561
5.25,0.9787612337977979,0.9399926270950807,0.7332484956387486,0.8979987459066772
5.279999999999999,0.9785843845929589,0.9395049164224415,0.7315175277469564,0.8972779362962012
5.32,0.9783479010636282,0.9388530521744505,0.7292124271812825,0.8963166081484524
5.380000000000001,0.9779917169285984,0.9378718920440771,0.7257610220629777,0.8948741307699324
5.42,0.9777532940580222,0.9372155635109062,0.7234643361671846,0.8939121893117565
5.449999999999999,0.9775739721336889,0.9367221606882866,0.7217440947788989,0.8931905970722863
5.48,0.9773942193687254,0.9362277731908235,0.7200258282976303,0.8924688985120022
5.52,0.9771538816269548,0.9355670682495882,0.7177379188816186,0.8915064842519339
5.550000000000001,0.9769731298688731,0.935070405862261,0.7160243509939962,0.8907845731468478
5.58,0.9767919526436439,0.9345727781559799,0.7143128345346859,0.8900625858725745
5.609999999999999,0.9766103515384554,0.9340741908590019,0.712603391544537,0.8893405312002504
5.65,0.9763675600850313,0.933407924934096,0.710327396946186,0.8883777017248536
5.68,0.9761849760363281,0.9329071206703898,0.7086228754644277,0.8876555232103868
5.710000000000001,0.9760019733182006,0.9324053756565603,0.7069204979824579,0.8869333056534457
5.75,0.9757573210901532,0.931734928551324,0.7046540314819587,0.8859703024186885
5.779999999999999,0.975573347446138,0.9312310100868466,0.7029567349455844,0.8852480256413516
5.8100000000000005,0.9753889602241127,0.9307261693344364,0.7012616485852862,0.884525736869569
5.84,0.9752041609290388,0.9302204117611876,0.6995687914364173,0.8838034439719583
5.880000000000001,0.9749571234486321,0.9295446515531919,0.6973151484466363,0.8828403937504151
5.91,0.9747713684457316,0.9290367758111829,0.6956275647631924,0.8821181212078207
5.94,0.9745852063138616,0.9285280012403945,0.6939422711183373,0.8813958699782471
5.98,0.9743363593517875,0.9278482461750556,0.691698805372473,0.8804329142685938
6.01,0.9741492529212108,0.9273373950100221,0.6900189225392465,0.8797107413701268
6.039999999999999,0.9739617441978161,0.92682566266229,0.6883413866843687,0.8789886140516928
6.07,0.9737738346120643,0.9263130543601386,0.6866662141599907,0.878266539373086
6.109999999999999,0.9735226673892533,0.9256282230092171,0.6844363547354209,0.8773038670357773
6.140000000000001,0.9733338279694396,0.9251135909796385,0.6827667584070111,0.8765819420839323
6.17,0.9731445923896499,0.9245981002108778,0.6810995775742428,0.8758600925964127
6.210000000000001,0.9728916644380295,0.9239094521837006,0.6788804530563693,0.8748977554654502
6.24,0.9727015098808597,0.9233919774827882,0.6772189660473897,0.8741761077234567
6.27,0.9725109637679191,0.9228736609401809,0.6755599432300244,0.8734545572195748
6.300000000000001,0.9723200274619044,0.9223545075648415,0.6739033985619014,0.8727331102883739
6.34,0.9720648410931374,0.9216610099309861,0.671698550813412,0.8717713529421304
6.369999999999999,0.9718729995890649,0.9211399232724522,0.6700478411373413,0.8710501718178298
6.4,0.9716807723742148,0.9206180162821931,0.6683996540465178,0.870329114746278
6.44,0.9714238717190589,0.9199208726763587,0.6662060172265187,0.8693679085745746
6.470000000000001,0.9712307496593856,0.9193970705608537,0.6645637651625734,0.868647163985915
6.5,0.971037246281592,0.9188724643216136,0.6629240770253948,0.8679265629875536
6.529999999999999,0.9708433628865132,0.9183470587653907,0.6612869646367019,0.8672061112634981
6.57,0.9705842627890594,0.9176452829025336,0.6591081747827351,0.8662457508442147
6.6,0.9703894977028175,0.9171180308250075,0.6574771169884753,0.8655256690853278
6.630000000000001,0.9701943568804519,0.916589995272195,0.6558486724853089,0.8648057549775359
6.67,0.9699335868297834,0.9158847372477383,0.653681496757829,0.8638461395207743
6.699999999999999,0.9697375742090687,0.9153548918189434,0.6520591911949836,0.8631266372604843
6.73,0.9695411900512848,0.914824278485366,0.6504395337070074,0.8624073201822543
6.76,0.9693444356005865,0.9142929018665839,0.6488225342113793,0.8616881933862839
6.800000000000001,0.9690815224590037,0.9135832203163359,0.6466706862448844,0.8607296623341403
6.83,0.9688839087904669,0.913050080532751,0.6450599259993404,0.8600109989638242
6.859999999999999,0.9686859289257679,0.9125161926948131,0.6434518551440033,0.8592925423648486
6.9,0.9684213882319754,0.9118031864128538,0.6413119595768316,0.8583349301586287
6.93,0.9682225586197896,0.9112675706528983,0.6397101983340925,0.8576169745649196
6.960000000000001,0.9680233668327233,0.9107312218175501,0.6381111554212152,0.8568992414722598
6.99,0.9678238140628458,0.910194144352532,0.6365148390589396,0.8561817354567134
7.029999999999999,0.9675571842224283,0.9094769152851491,0.634390672364662,0.8552254217893454
7.0600000000000005,0.9673567937588644,0.9089381548512472,0.6328007487653831,0.8545084630566866
7.09,0.9671560462396134,0.9083986804506243,0.6312135776402905,0.8537917461952871
7.130000000000001,0.9668878294724159,0.9076782781552099,0.6291016437674086,0.8528365073875618
7.16,0.966686253341004,0.9071371547235847,0.6275209233118261,0.8521203715250001
7.19,0.9664843240114713,0.9065953317534312,0.6259429790649778,0.8514044916458265
7.220000000000001,0.9662820426278776,0.9060528135284683,0.6243678177366575,0.8506888718553682
7.26,0.9660117884429655,0.9053283817536144,0.6222719428687956,0.8497351237047469
7.289999999999999,0.9658086900155212,0.9047842578124652,0.6207033000798999,0.8490201264300887
7.32,0.965605243304667,0.9042394527497385,0.6191374612590969,0.8483054025158121
7.359999999999999,0.9653334411818252,0.9035119937280446,0.6170540481181657,0.8473528691890201
7.390000000000001,0.9651291861497444,0.9029656156690591,0.6154947746546109,0.8466387980356191
7.42,0.9649245865406095,0.9024185704022823,0.613938324260604,0.8459250129014437
7.49,0.964445853597625,0.9011395599259946,0.6103176151089225,0.844260647139632
7.52,0.9642401133094601,0.9005903203707668,0.6087706127779116,0.8435478417072264
7.550000000000001,0.9640340331698327,0.9000404313776597,0.6072264555943118,0.8428353378798665
7.59,0.963758732851602,0.8993062428157474,0.6051720131872,0.8418858079175733
7.619999999999999,0.9635518639007591,0.8987548541894277,0.6036345125845819,0.8411740212160501
7.65,0.9633446586647745,0.8982028295571285,0.6020998721095343,0.8404625474721408
7.68,0.9631371182022122,0.8976501729091314,0.6005680959312867,0.8397513899879405
7.720000000000001,0.9628598779418789,0.8969123211062723,0.5985301901996618,0.8388036775885188
7.75,0.9626515593717938,0.8963582051726123,0.5970051127791018,0.838093270624027
7.779999999999999,0.9624429090668022,0.8958034703959042,0.5954829125117821,0.8373831905925966
7.82,0.9621641944190592,0.895062868144407,0.5934577938484827,0.8364369311390888
7.85,0.9619547740887525,0.8945067045912846,0.5919423205207108,0.8357276259480075
7.880000000000001,0.9617450254598522,0.8939499351743505,0.5904297356627761,0.8350186578678307
7.92,0.9614648516974948,0.8932066401606048,0.588417454377816,0.8340738965991293
7.949999999999999,0.9612543409983153,0.8926484720310562,0.586911621139449,0.8333657265499682
7.98,0.9610435053831912,0.8920897108284841,0.5854086862249612,0.8326579033162779
8.01,0.9608323458567007,0.8915303603540959,0.583908652316467,0.8319504297203406
8.05,0.9605502976868768,0.8907836496158227,0.5819131241866997,0.8310076802763052
8.08,0.9603383862479054,0.890222938864418,0.5804198690349249,0.8303010332529193
8.11,0.9601261542128874,0.8896616513940958,0.5789295229513692,0.8295947449881113
8.15,0.9598426811626715,0.8889123774283564,0.5769469237780805,0.8286535899493659
8.18,0.9596297048921858,0.8883497587625534,0.575463373731154,0.8279481490371147
8.21,0.9594164112909579,0.8877865757529192,0.5739827395161694,0.8272430755782406
8.24,0.9592028013290413,0.8872228320779602,0.5725050229189501,0.8265383721009794
8.28,0.9589174975984082,0.8864703080275274,0.5705392755215196,0.8255993472937444
8.31,0.9587031532097605,0.8859052703519156,0.5690683730336741,0.8248955167368175
8.34,0.9584884956628978,0.8853396841613411,0.5676003933370876,0.8241920643306654
8.38,0.9582018001094975,0.8845847222361108,0.5656476359140076,0.8232547201239316
8.41,0.9579864155534741,0.8840178701985291,0.5641864810391114,0.8225521592474108
8.44,0.9577707209949813,0.8834504816281848,0.5627282529770068,0.8218499843070898
8.47,0.9575547173718274,0.8828825600875404,0.5612729527183733,0.8211481975663212
8.51,0.9572662333870446,0.8821245084316267,0.559337108265639,0.8202130896289868
8.54,0.9570495122373877,0.8815553570653493,0.5578886428599504,0.8195122173070092
8.57,0.9568324851200578,0.880985684498189,0.556443107869077,0.8188117404963793
8.61,0.9565426412710167,0.8802253163649857,0.5545202872969037,0.8178783903244714
8.64,0.9563249038021383,0.8796544412473017,0.5530815920472363,0.8171788445859964
8.67,0.9561068634188372,0.8790830565387632,0.5516458288026178,0.8164797013247447
8.7,0.9558885210287384,0.8785111656918355,0.550212997848908,0.8157809625653293
8.74,0.9555969296152218,0.877747863177364,0.5483071182523092,0.8148499435555645
8.77,0.9553778860509917,0.8771748046890322,0.5468811299429858,0.8141521563430104
8.8,0.9551585434781531,0.8766012514704372,0.545458074265356,0.8134547801710952
8.84,0.9548656231300383,0.8758357501273252,0.5435652284233068,0.8125255879519969
8.87,0.9546455863306988,0.8752610557088192,0.5421490151180886,0.811829178216606
8.9,0.9544252534799136,0.8746858778167804,0.5407357338810476,0.811133185748632
8.93,0.9542046254569991,0.8741102197991916,0.5393253843738409,0.8104376123573078
8.97,0.9539099971162678,0.8733419346756252,0.5374494781060469,0.8095108361433923
9.0,0.9536886837579841,0.8727651693107875,0.5360459675617167,0.8088162474853171
9.03,0.9534670781330431,0.8721879348851573,0.5346453870777171,0.80812208374527
9.07,0.953171150822415,0.8714175650208297,0.532782503155108,0.8071971960047956
9.1,0.9529488665963126,0.8708392488968517,0.5313887567942454,0.8065040302960649
9.13,0.9527262929704828,0.8702604746327547,0.5299979380241411,0.8058112950650327
9.16,0.9525034307976414,0.8696812454770849,0.5286100459542062,0.8051189919265043
